edge,nodeid,x,y,weight,active,demand,
178,312,-209.792742,79.52333,0.0584,1,4,
178,423,-209.792158,79.52333,0.088814413,1,3,
178,516,-209.79127,79.523314,0.30364117,1,2,
178,701,-209.788234,79.523264,0.151016026,1,2,
178,837,-209.786724,79.523242,0.162817689,1,4,
178,944,-209.785096,79.523218,1.276201254,0,3,
179,118,-209.797854,79.523538,0.091536659,0,2,
179,166,-209.79694,79.523488,0.066430114,1,3,
179,179,-209.796276,79.523508,4.541161072,0,3,
180,331,-209.792544,79.568766,0.538416382,0,3,
180,813,-209.78716,79.568724,0.082492424,1,3,
180,856,-209.786398,79.568408,0.290795323,1,3,
180,1050,-209.783742,79.567224,0.29006482,1,4,
180,1180,-209.781094,79.568408,0.077063091,1,2,
180,1250,-209.78037,79.568672,0.437404572,1,2,
180,1408,-209.775996,79.568692,0.386004197,1,4,
180,1558,-209.772136,79.56871,2.443826017,0,4,
181,188,-209.795972,79.574102,0.876637964,0,1,
181,209,-209.795346,79.582846,0.311836175,1,1,
181,224,-209.795092,79.585954,10.10842054,0,2,
182,2810,-209.72717,79.51109,0.19500041,0,3,
182,2880,-209.72522,79.511094,0.072000278,1,3,
182,2900,-209.7245,79.511096,0.194601644,1,2,
182,2956,-209.722554,79.511104,0.196800915,1,3,
182,2983,-209.720586,79.51111,0.121400659,1,2,
182,2998,-209.719372,79.511114,0.161801112,1,1,
182,3028,-209.717754,79.51112,4.762806958,0,1,
183,3165,-209.70135,79.555834,0.026744719,0,2,
183,3176,-209.701112,79.555956,0.019873601,1,1,
183,3180,-209.700926,79.556026,0.038651261,1,2,
183,3188,-209.700542,79.55607,0.02100857,1,4,
183,3190,-209.700332,79.556076,4.324572696,0,2,
184,2443,-209.735982,79.580556,0.006723095,0,1,
184,2445,-209.735924,79.58059,0.015455743,1,2,
184,2448,-209.735772,79.580618,0.270201184,1,3,
184,2491,-209.73307,79.580626,0.110800722,1,4,
184,2525,-209.731962,79.58063,0.0282,1,3,
184,2583,-209.73168,79.58063,0.1016,1,3,
184,2718,-209.730664,79.58063,0.304200263,1,4,
184,2789,-209.727622,79.580634,0.101400197,1,1,
184,2840,-209.726608,79.580636,0.0778,1,1,
184,2864,-209.72583,79.580636,0.232800344,1,1,
184,2911,-209.723502,79.58064,0.077601031,1,2,
184,2922,-209.722726,79.580644,0.093400214,1,1,
184,2977,-209.721792,79.580646,0.279600644,1,4,
184,3002,-209.718996,79.580652,0.093200858,1,3,
184,3014,-209.718064,79.580656,0.0956,1,3,
184,3032,-209.717108,79.580656,0.28680007,1,1,
184,3045,-209.71424,79.580658,0.09540021,1,2,
184,3052,-209.713286,79.58066,0.071,1,4,
184,3067,-209.712576,79.58066,0.212600376,1,2,
184,3073,-209.71045,79.580664,0.07080113,1,2,
184,3082,-209.709742,79.580668,0.087600228,1,4,
184,3090,-209.708866,79.580666,0.262800304,1,2,
184,3114,-209.706238,79.580662,0.0876,1,3,
184,3118,-209.705362,79.580662,0.046000435,1,4,
184,3129,-209.704902,79.58066,0.034600578,1,2,
184,3134,-209.704556,79.580658,0.241200746,1,1,
184,3149,-209.702144,79.580652,0.080400249,1,4,
184,3166,-209.70134,79.58065,0.0662,1,2,
184,3184,-209.700678,79.58065,3.892023803,0,2,
185,2416,-209.737706,79.568662,0.507019092,0,2,
185,2501,-209.732636,79.568618,0.07980401,1,4,
185,2532,-209.731838,79.56861,0.033800592,1,2,
185,2642,-209.7315,79.568612,8.79791423,0,1,
186,252,-209.794282,79.506978,0.026412118,0,2,
186,265,-209.794018,79.506986,0.035707702,1,4,
186,276,-209.79367,79.507066,0.051369252,1,3,
186,294,-209.793172,79.507192,0.030233756,1,4,
186,301,-209.792884,79.507284,0.0551264,1,2,
186,387,-209.792368,79.507478,0.038385935,1,2,
186,445,-209.79202,79.50764,0.031061874,1,2,
186,476,-209.791748,79.50779,0.035688093,1,3,
186,501,-209.791458,79.507998,0.045801747,1,2,
186,535,-209.791094,79.508276,0.028001429,1,2,
186,540,-209.790896,79.508474,0.022084384,1,4,
186,551,-209.79076,79.508648,0.072578234,1,4,
186,559,-209.790654,79.509366,0.047803766,1,1,
186,560,-209.790648,79.508888,0.022032703,1,4,
186,562,-209.790636,79.509108,1.680841908,0,1,
187,1431,-209.774922,79.503142,0.371205388,0,4,
187,1598,-209.77121,79.503122,3.227051286,0,4,
188,2209,-209.74903,79.526562,0.064800309,0,1,
188,2228,-209.748382,79.526564,0.021411212,1,1,
188,2235,-209.74817,79.526594,0.327133306,1,2,
188,2286,-209.744974,79.527292,5.750653142,0,2,
189,1824,-209.764704,79.581308,0.025800775,0,2,
189,1826,-209.764446,79.581306,0.077402326,1,3,
189,1853,-209.763672,79.5813,0.0258,1,2,
189,1872,-209.763414,79.5813,0.113601584,1,2,
189,1889,-209.762278,79.581294,0.201003582,1,1,
189,1949,-209.760268,79.581282,0.546408236,1,2,
189,2111,-209.754804,79.581252,0.044545707,1,3,
189,2124,-209.75436,79.581216,0.037025937,1,4,
189,2126,-209.753994,79.58116,0.179792436,1,1,
189,2164,-209.752238,79.580774,0.135959553,1,4,
189,2176,-209.750898,79.580544,0.013776792,1,1,
189,2178,-209.750762,79.580522,0.022671568,1,4,
189,2190,-209.750536,79.580504,0.013201515,1,2,
189,2193,-209.750404,79.580502,0.019026298,1,3,
189,2197,-209.750214,79.580512,0.245805207,1,2,
189,2241,-209.747756,79.580528,0.068601166,1,3,
189,2250,-209.74707,79.580532,0.205403505,1,3,
189,2284,-209.745016,79.580544,0.068402632,1,2,
189,2308,-209.744332,79.58055,0.129400155,1,3,
189,2339,-209.743038,79.580552,0.387801289,1,4,
189,2385,-209.73916,79.580562,0.129201393,1,2,
189,2408,-209.737868,79.580568,0.1736,1,3,
189,2439,-209.736132,79.580568,0.015047923,1,1,
189,2443,-209.735982,79.580556,6.838312692,0,4,
190,2128,-209.753774,79.514528,0.192948491,0,4,
190,2166,-209.752098,79.513572,0.044485503,1,3,
190,2168,-209.751708,79.513358,0.02269273,1,1,
190,2169,-209.751498,79.513272,0.023352088,1,2,
190,2171,-209.751274,79.513206,0.026832816,1,4,
190,2173,-209.75101,79.513158,0.02727343,1,1,
190,2180,-209.750738,79.513138,0.033200602,1,1,
190,2192,-209.750406,79.513136,0.0854,1,1,
190,2201,-209.749552,79.513136,0.017075128,1,2,
190,2205,-209.749382,79.513152,0.083303061,1,2,
190,2220,-209.748556,79.51326,0.086675487,1,1,
190,2242,-209.747696,79.513368,0.049531,1,1,
190,2248,-209.747202,79.513404,0.04961008,1,3,
190,2257,-209.746706,79.513414,0.058848959,1,2,
190,2265,-209.746118,79.51339,0.061753704,1,3,
190,2268,-209.745504,79.513324,0.06525182,1,2,
190,2293,-209.744858,79.513232,0.091246479,1,3,
190,2326,-209.743954,79.513108,0.020424495,1,4,
190,2333,-209.74375,79.513098,0.074001081,1,1,
190,2340,-209.74301,79.513094,0.189802634,1,1,
190,2357,-209.741112,79.513084,0.186402682,1,2,
190,2379,-209.739248,79.513074,0.075004267,1,2,
190,2400,-209.738498,79.513066,0.110497964,1,3,
190,2421,-209.7374,79.512942,0.133798954,1,2,
190,2441,-209.73607,79.512796,0.039640888,1,1,
190,2449,-209.735674,79.512778,0.012201639,1,4,
190,2451,-209.735552,79.512776,0.0496258,1,4,
190,2462,-209.735056,79.512792,0.136061457,1,3,
190,2485,-209.733702,79.512926,0.099503769,1,3,
190,2500,-209.732712,79.513026,0.093800213,1,1,
190,2550,-209.731774,79.513024,0.266403679,1,1,
190,2746,-209.72911,79.51301,0.032200621,1,1,
190,2756,-209.728788,79.513008,0.165023756,1,4,
190,2816,-209.727138,79.51298,0.084415165,1,4,
190,2859,-209.726294,79.512996,0.053695437,1,3,
190,2868,-209.725758,79.512964,9.310134714,0,2,
191,188,-209.795972,79.574102,0.004604346,0,3,
191,192,-209.795926,79.5741,0.342804726,1,4,
191,342,-209.792498,79.574082,0.039800503,1,1,
191,434,-209.7921,79.57408,0.246202924,1,2,
191,626,-209.789638,79.574068,0.328602982,1,1,
191,862,-209.786352,79.574054,0.187001711,1,1,
191,975,-209.784482,79.574046,0.16220111,1,1,
191,1088,-209.78286,79.57404,0.1882017,1,1,
191,1194,-209.780978,79.574032,0.25900278,1,2,
191,1327,-209.778388,79.57402,0.237334869,1,1,
191,1403,-209.776016,79.5741,0.565173425,1,3,
191,1646,-209.770366,79.57396,0.057609027,1,2,
191,1666,-209.769812,79.574118,0.085375641,1,4,
191,1707,-209.768962,79.574198,0.114878893,1,1,
191,1728,-209.767816,79.574118,0.20629697,1,4,
191,1777,-209.765778,79.573798,3.391719004,0,1,
192,15,-209.799594,79.57118,0.033200602,0,2,
192,42,-209.799262,79.571182,0.141400141,1,3,
192,120,-209.797848,79.571184,0.224439301,1,3,
192,198,-209.795604,79.571142,7.040435833,0,3,
193,317,-209.792738,79.500796,0.062653651,0,3,
193,425,-209.792156,79.500564,0.01553319,1,3,
193,447,-209.792004,79.500532,0.0080399,1,2,
193,455,-209.791924,79.500524,0.0088,1,2,
193,466,-209.791836,79.500524,0.183801741,1,3,
193,608,-209.789998,79.500516,0.200801594,1,4,
193,722,-209.78799,79.500508,0.475672661,0,2,
194,317,-209.792738,79.500796,0.062653651,0,4,
194,425,-209.792156,79.500564,0.01553319,1,2,
194,447,-209.792004,79.500532,0.0080399,1,1,
194,455,-209.791924,79.500524,0.0088,1,2,
194,466,-209.791836,79.500524,0.183801741,1,1,
194,608,-209.789998,79.500516,0.200801594,1,1,
194,722,-209.78799,79.500508,2.1551848,0,4,
195,521,-209.791236,79.521814,0.300004267,0,4,
195,700,-209.788236,79.521798,7.513703731,0,3,
196,272,-209.79381,79.596728,0.035205113,0,2,
196,285,-209.793458,79.596722,0.075232174,1,3,
196,319,-209.792706,79.5967,0.032422215,1,1,
196,382,-209.792382,79.596688,0.051431508,1,4,
196,462,-209.791868,79.59667,0.045200442,1,3,
196,505,-209.791416,79.596668,0.042816819,1,1,
196,537,-209.790988,79.596656,0.326200552,1,2,
196,741,-209.787726,79.59665,0.093401927,1,1,
196,832,-209.786792,79.596656,0.316000253,1,2,
196,1059,-209.783632,79.596652,1.414000226,1,3,
196,1676,-209.769492,79.596644,0.011,1,1,
196,1680,-209.769382,79.596644,0.012801562,1,4,
196,1691,-209.769254,79.596642,2.640444091,0,2,
197,491,-209.791576,79.582538,0.034298688,0,3,
197,512,-209.791318,79.582764,0.026174797,1,3,
197,533,-209.791114,79.582928,0.028180135,1,4,
197,542,-209.790878,79.583082,0.046248892,1,3,
197,573,-209.790468,79.583296,0.047575204,1,3,
197,606,-209.790026,79.583472,0.045361658,1,2,
197,629,-209.789584,79.583574,0.026899071,1,4,
197,635,-209.789318,79.583614,0.286347062,1,3,
197,851,-209.786476,79.583964,0.150500631,1,2,
197,952,-209.784986,79.584176,0.089141909,1,3,
197,1003,-209.784098,79.584254,0.079025312,1,2,
197,1071,-209.783308,79.584274,0.055436089,1,4,
197,1091,-209.782754,79.584294,0.146675424,1,1,
197,1166,-209.781292,79.584176,0.083384891,1,2,
197,1242,-209.780482,79.583978,0.119424118,1,4,
197,1277,-209.779336,79.583642,0.216526119,1,4,
197,1356,-209.77732,79.582852,0.03729075,1,3,
197,1362,-209.776972,79.582718,0.078933136,1,1,
197,1396,-209.776234,79.582438,0.208714159,1,2,
197,1481,-209.774258,79.581766,0.040121815,1,1,
197,1488,-209.773882,79.581626,0.053768764,1,2,
197,1506,-209.77335,79.581548,0.237652604,1,2,
197,1613,-209.77098,79.581372,0.336007202,1,4,
197,1733,-209.76762,79.58135,0.213437485,1,3,
197,1804,-209.765486,79.58131,7.230854035,0,4,
198,2018,-209.757338,79.509462,0.156293314,0,4,
198,2070,-209.755776,79.509516,0.208801533,1,1,
198,2130,-209.753688,79.509524,6.357405861,0,1,
199,625,-209.78964,79.561956,0.585600546,0,4,
199,1046,-209.783784,79.561948,0.786200636,1,1,
199,1410,-209.775922,79.561938,0.373800482,1,1,
199,1553,-209.772184,79.561932,0.665200752,1,2,
199,1799,-209.765532,79.561922,3.715253623,0,4,
200,19,-209.79949,79.54685,0.016061133,0,4,
200,21,-209.799476,79.54701,0.031602532,1,4,
200,22,-209.799472,79.546694,0.007858753,1,4,
200,25,-209.799452,79.546618,0.004024922,1,1,
200,26,-209.799434,79.546582,0.061426379,1,3,
200,27,-209.799416,79.547196,0.072071076,1,3,
200,28,-209.799384,79.546476,0.017253405,1,3,
200,40,-209.799286,79.546334,0.107415083,1,1,
200,41,-209.799268,79.547408,0.282307775,1,1,
200,47,-209.79919,79.55023,0.270435796,1,4,
200,49,-209.799146,79.547526,0.134605349,1,1,
200,51,-209.799134,79.54618,0.003328663,1,1,
200,52,-209.799106,79.546162,0.153135887,1,3,
200,57,-209.798978,79.547688,0.253011383,1,3,
200,59,-209.798954,79.550218,0.238170107,1,3,
200,62,-209.798864,79.547838,0.236600085,1,2,
200,64,-209.798862,79.550204,0.224509153,1,4,
200,69,-209.798792,79.54796,0.221805771,1,2,
200,70,-209.798776,79.550178,0.203461446,1,3,
200,72,-209.798726,79.548144,0.197401621,1,2,
200,73,-209.798718,79.550118,0.180815929,1,2,
200,74,-209.798694,79.54831,0.173000462,1,3,
200,75,-209.79869,79.55004,0.155200129,1,2,
200,76,-209.798688,79.548488,0.084000238,1,3,
200,77,-209.798686,79.549328,0.075400265,1,3,
200,78,-209.798684,79.548574,2.770403018,0,2,
201,43,-209.799262,79.520876,0.144970342,0,3,
201,117,-209.797868,79.520478,1.500344187,0,3,
202,92,-209.798076,79.505476,0.056400355,0,3,
202,132,-209.797512,79.505474,0.330004909,1,1,
202,262,-209.794212,79.505456,0.061956436,1,1,
202,279,-209.793594,79.5055,0.037029718,1,2,
202,290,-209.79323,79.505568,0.030369063,1,2,
202,299,-209.792928,79.5056,0.035846897,1,4,
202,326,-209.79258,79.505686,0.068186216,1,2,
202,453,-209.79193,79.505892,0.036138622,1,2,
202,488,-209.791596,79.50603,0.043569714,1,2,
202,525,-209.791202,79.506216,0.054112845,1,4,
202,555,-209.790718,79.506458,0.144000556,1,3,
202,630,-209.789518,79.507254,0.042013807,1,3,
202,637,-209.789214,79.507544,0.04622813,1,3,
202,654,-209.788864,79.507846,0.039939955,1,3,
202,678,-209.788516,79.508042,0.032351198,1,1,
202,698,-209.788242,79.508214,0.030061271,1,4,
202,725,-209.78797,79.508342,0.018646179,1,4,
202,735,-209.787818,79.50845,0.013867949,1,4,
202,743,-209.787702,79.508526,0.015986244,1,3,
202,753,-209.787586,79.508636,0.01636704,1,2,
202,767,-209.787498,79.508774,0.015498387,1,1,
202,779,-209.787452,79.508922,0.019303886,1,1,
202,791,-209.787432,79.509114,10.02897859,0,1,
203,3192,-209.700198,79.558594,10.02821764,0,3,
204,308,-209.792792,79.520086,0.074402419,0,4,
204,440,-209.792048,79.52008,0.322605022,1,1,
204,658,-209.788822,79.520062,0.369203467,1,4,
204,940,-209.78513,79.520046,0.089000899,1,1,
204,992,-209.78424,79.520042,0.046469775,1,2,
204,1048,-209.783778,79.519992,0.07559709,1,3,
204,1079,-209.783034,79.519858,0.073481698,1,3,
204,1109,-209.782304,79.519774,0.07247979,1,2,
204,1144,-209.78158,79.51974,0.11760068,1,4,
204,1246,-209.780404,79.519736,0.379970367,1,1,
204,1380,-209.776616,79.520034,0.526407447,1,2,
204,1586,-209.771352,79.520006,0.057001403,1,2,
204,1629,-209.770782,79.520002,0.526407447,1,4,
204,1801,-209.765518,79.519974,0.400804042,1,2,
204,1912,-209.76151,79.519956,0.392406167,1,3,
204,2014,-209.757586,79.519934,0.300801662,1,3,
204,2117,-209.754578,79.519924,0.398001809,1,1,
204,2187,-209.750598,79.519912,0.209803432,1,4,
204,2225,-209.7485,79.5199,0.184402711,1,2,
204,2260,-209.746656,79.51989,0.185802691,1,3,
204,2297,-209.744798,79.51988,0.18380272,1,3,
204,2345,-209.74296,79.51987,0.191002618,1,3,
204,2359,-209.74105,79.51986,0.061026552,1,2,
204,2371,-209.74044,79.519842,0.035824014,1,4,
204,2373,-209.740084,79.519802,0.035578083,1,2,
204,2376,-209.739736,79.519728,0.034851112,1,1,
204,2377,-209.739404,79.519622,0.034298688,1,2,
204,2390,-209.73909,79.519484,0.023894769,1,4,
204,2395,-209.73888,79.51937,0.032673537,1,3,
204,2399,-209.73861,79.519186,0.027376632,1,3,
204,2401,-209.738402,79.519008,0.030850608,1,1,
204,2403,-209.738192,79.518782,0.008373769,1,3,
204,2404,-209.738138,79.518718,5.63506247,0,4,
205,255,-209.794248,79.513516,0.024,0,4,
205,266,-209.794008,79.513516,0.049724441,1,2,
205,283,-209.793524,79.51363,0.046422408,1,4,
205,295,-209.793084,79.513778,0.053220297,1,4,
205,327,-209.79257,79.513916,0.050833847,1,4,
205,437,-209.792072,79.514018,0.032129737,1,1,
205,473,-209.791768,79.514122,0.015778466,1,3,
205,484,-209.791632,79.514202,0.048414874,1,3,
205,518,-209.791252,79.514502,0.716235297,0,3,
206,247,-209.794286,79.508014,0.192202601,0,1,
206,389,-209.792364,79.508004,0.024240462,1,3,
206,430,-209.792122,79.50799,0.025600781,1,1,
206,463,-209.791866,79.507988,0.040812253,1,1,
206,501,-209.791458,79.507998,2.397050997,0,1,
207,1737,-209.76752,79.509246,0.191212656,0,2,
207,1795,-209.765608,79.509268,0.185002703,1,4,
207,1847,-209.763758,79.509258,0.206803482,1,2,
207,1903,-209.76169,79.509246,0.046401724,1,4,
207,1927,-209.761226,79.509242,0.0148,1,2,
207,1931,-209.761078,79.509242,0.014801351,1,1,
207,1934,-209.76093,79.509244,0.014805404,1,3,
207,1937,-209.760782,79.509248,0.014812157,1,1,
207,1941,-209.760634,79.509254,0.014821606,1,1,
207,1945,-209.760486,79.509262,0.068528826,1,4,
207,1953,-209.759802,79.509304,5.563614455,0,2,
208,2545,-209.73178,79.557368,0.027200735,0,2,
208,2634,-209.731508,79.55737,0.495800363,1,4,
208,2853,-209.72655,79.557376,0.392003265,1,2,
208,2952,-209.72263,79.557392,0.464001552,1,1,
208,3026,-209.71799,79.557404,4.738141952,0,4,
209,2380,-209.73923,79.51505,0.184802706,0,2,
209,2422,-209.737382,79.51504,0.192002604,1,1,
209,2453,-209.735462,79.51503,0.1778018,1,1,
209,2486,-209.733684,79.515022,0.192803734,1,2,
209,2561,-209.731756,79.51501,0.266403679,1,2,
209,2747,-209.729092,79.514996,0.19381744,1,1,
209,2814,-209.727154,79.515022,0.078212531,1,2,
209,2858,-209.726372,79.515036,0.037121422,1,1,
209,2861,-209.726002,79.515006,0.037932572,1,1,
209,2870,-209.725634,79.514914,0.09544611,1,4,
209,2889,-209.724774,79.5145,0.135518264,1,3,
209,2912,-209.7235,79.514038,0.083928779,1,2,
209,2932,-209.722702,79.513778,0.03308474,1,2,
209,2960,-209.72238,79.513702,0.0562466,1,2,
209,2975,-209.721828,79.513594,0.137026275,1,1,
209,2985,-209.720462,79.513486,0.087965902,1,2,
209,2993,-209.719584,79.513432,0.013623509,1,1,
209,2996,-209.719448,79.513424,0.14544456,1,3,
209,3024,-209.717994,79.51346,2.081891688,0,3,
210,2404,-209.738138,79.518718,0.026588719,0,4,
210,2407,-209.737952,79.518528,0.0274,1,3,
210,2414,-209.737742,79.518352,0.032783532,1,3,
210,2419,-209.737468,79.518172,0.028894982,1,1,
210,2430,-209.737212,79.518038,0.020877739,1,2,
210,2432,-209.73702,79.517956,0.034912462,1,3,
210,2433,-209.736688,79.517848,0.030416443,1,4,
210,2434,-209.736392,79.517778,0.030716771,1,3,
210,2440,-209.736088,79.517734,0.030864867,1,1,
210,2447,-209.73578,79.517714,0.034200585,1,3,
210,2454,-209.735438,79.517712,0.370605397,1,2,
210,2562,-209.731732,79.517692,0.266403679,1,1,
210,2748,-209.729068,79.517678,0.032400617,1,3,
210,2758,-209.728744,79.517676,0.186053433,1,2,
210,2830,-209.726892,79.517854,0.062117308,1,4,
210,2860,-209.726276,79.517774,1.956576244,0,4,
211,2327,-209.743944,79.52618,0.041502289,0,4,
211,2336,-209.743604,79.525942,0.033819521,1,4,
211,2337,-209.743314,79.525768,0.034260765,1,2,
211,2341,-209.74301,79.52561,0.043804109,1,2,
211,2348,-209.742608,79.525436,0.011961605,1,4,
211,2350,-209.742496,79.525394,0.035038265,1,4,
211,2353,-209.742164,79.525282,0.149833107,1,4,
211,2370,-209.740724,79.524868,0.829725762,0,4,
212,2214,-209.748994,79.52554,0.061533731,0,3,
212,2229,-209.748382,79.525604,0.020179197,1,4,
212,2234,-209.748186,79.525652,0.019907787,1,2,
212,2237,-209.748002,79.525728,0.340806103,1,3,
212,2286,-209.744974,79.527292,8.829356638,0,3,
213,20,-209.799484,79.59675,0.425600423,0,3,
213,215,-209.795228,79.596744,0.0802,1,4,
213,245,-209.794426,79.596744,0.061620776,1,4,
213,272,-209.79381,79.596728,6.570608161,0,1,
214,1321,-209.778452,79.532842,0.0214,0,1,
214,1334,-209.778238,79.532842,0.163603056,1,3,
214,1384,-209.776602,79.532832,0.186202685,1,2,
214,1462,-209.77474,79.532822,0.057600347,1,2,
214,1483,-209.774164,79.53282,0.0036,1,1,
214,1484,-209.774128,79.53282,0.015047923,1,1,
214,1486,-209.773978,79.532808,0.014866069,1,1,
214,1489,-209.773832,79.53278,0.002863564,1,1,
214,1491,-209.773804,79.532774,0.010239141,1,3,
214,1496,-209.773704,79.532752,0.014909058,1,2,
214,1499,-209.773556,79.532734,0.01121606,1,1,
214,1505,-209.773444,79.532728,0.056800352,1,3,
214,1531,-209.772876,79.532726,0.384005208,1,1,
214,1706,-209.769036,79.532706,0.067,1,4,
214,1716,-209.768366,79.532706,0.015085092,1,1,
214,1719,-209.768216,79.532722,0.024475294,1,2,
214,1723,-209.767976,79.53277,0.015482894,1,4,
214,1727,-209.767822,79.532786,0.063600314,1,2,
214,1756,-209.767186,79.532784,0.185002703,1,4,
214,1814,-209.765336,79.532774,1.33638704,0,2,
215,1336,-209.77815,79.536568,0.016086019,0,4,
215,1340,-209.778024,79.536668,0.016670933,1,4,
215,1343,-209.77788,79.536752,0.017123084,1,4,
215,1348,-209.777722,79.536818,0.01761136,1,2,
215,1353,-209.777552,79.536864,0.012955308,1,2,
215,1355,-209.777424,79.536884,0.012824976,1,2,
215,1357,-209.777296,79.536892,0.072801099,1,4,
215,1390,-209.776568,79.536888,0.155202062,1,4,
215,1429,-209.775016,79.53688,0.027,1,1,
215,1459,-209.774746,79.53688,3.678436347,0,3,
216,478,-209.791716,79.504244,0.100890634,0,3,
216,543,-209.79086,79.50371,0.004049691,1,3,
216,546,-209.790826,79.503688,0.002163331,1,3,
216,547,-209.790808,79.503676,0.002236068,1,4,
216,548,-209.790788,79.503666,0.002332381,1,1,
216,549,-209.790768,79.503654,0.002332381,1,1,
216,552,-209.790748,79.503642,0.002236068,1,3,
216,554,-209.790728,79.503632,0.002416609,1,2,
216,556,-209.790706,79.503622,0.002236068,1,4,
216,557,-209.790686,79.503612,0.002416609,1,3,
216,558,-209.790664,79.503602,0.002236068,1,1,
216,561,-209.790644,79.503592,0.002416609,1,3,
216,563,-209.790622,79.503582,0.002416609,1,3,
216,565,-209.7906,79.503572,0.00234094,1,4,
216,567,-209.790578,79.503564,0.00234094,1,3,
216,568,-209.790556,79.503556,0.002416609,1,3,
216,569,-209.790534,79.503546,0.00234094,1,4,
216,570,-209.790512,79.503538,0.00234094,1,2,
216,572,-209.79049,79.50353,0.002473863,1,2,
216,574,-209.790466,79.503524,0.00234094,1,4,
216,576,-209.790444,79.503516,0.002473863,1,1,
216,577,-209.79042,79.50351,0.00234094,1,3,
216,578,-209.790398,79.503502,0.002473863,1,4,
216,579,-209.790374,79.503496,0.002473863,1,2,
216,580,-209.79035,79.50349,0.004707441,1,2,
216,581,-209.790304,79.50348,0.002473863,1,3,
216,582,-209.79028,79.503474,0.002433105,1,4,
216,584,-209.790256,79.50347,0.002473863,1,3,
216,586,-209.790232,79.503464,0.002433105,1,4,
216,588,-209.790208,79.50346,0.002433105,1,3,
216,589,-209.790184,79.503456,0.002408319,1,3,
216,592,-209.79016,79.503454,0.002630589,1,1,
216,594,-209.790134,79.50345,0.002433105,1,4,
216,599,-209.79011,79.503446,0.002408319,1,2,
216,603,-209.790086,79.503444,0.002408319,1,2,
216,604,-209.790062,79.503442,0.002607681,1,2,
216,605,-209.790036,79.50344,0.002408319,1,2,
216,607,-209.790012,79.503438,0.002408319,1,4,
216,609,-209.789988,79.503436,0.0026,1,4,
216,611,-209.789962,79.503436,0.002408319,1,4,
216,613,-209.789938,79.503434,0.0024,1,2,
216,614,-209.789914,79.503434,0.194402572,1,3,
216,726,-209.78797,79.503424,0.052800379,1,4,
216,786,-209.787442,79.503422,0.183202729,1,3,
216,914,-209.78561,79.503412,5.218283496,0,2,
217,2427,-209.737252,79.523022,0.190602623,0,1,
217,2458,-209.735346,79.523012,0.138003623,1,2,
217,2471,-209.733966,79.523002,0.100601789,1,1,
217,2494,-209.73296,79.522996,0.128802484,1,1,
217,2585,-209.731672,79.522988,0.0134,1,4,
217,2628,-209.731538,79.522988,4.347470368,0,2,
218,1443,-209.774786,79.527422,0.0212,0,1,
218,1470,-209.774574,79.527422,0.143802225,1,3,
218,1509,-209.773136,79.527414,0.0212,1,4,
218,1523,-209.772924,79.527414,1.031472617,0,4,
219,1766,-209.76645,79.535444,0.015153877,0,4,
219,1767,-209.76631,79.535502,0.015384408,1,4,
219,1771,-209.766162,79.535544,0.015815183,1,4,
219,1772,-209.766006,79.53557,0.015831614,1,2,
219,1774,-209.765848,79.53558,0.021433618,1,4,
219,1789,-209.765634,79.535568,0.070402557,1,1,
219,1819,-209.764938,79.535462,0.438642725,1,4,
219,1942,-209.7606,79.534812,0.287920336,1,3,
219,2005,-209.757754,79.534376,0.01463284,1,1,
219,2012,-209.75761,79.53435,0.010868303,1,4,
219,2016,-209.757504,79.534326,0.009895454,1,3,
219,2017,-209.757408,79.534302,0.008544004,1,1,
219,2019,-209.757326,79.534278,0.013914022,1,2,
219,2021,-209.757194,79.534234,0.014373587,1,3,
219,2022,-209.75706,79.534182,0.013341664,1,1,
219,2025,-209.756938,79.534128,0.014758049,1,4,
219,2030,-209.756806,79.534062,0.012280065,1,3,
219,2034,-209.7567,79.534,0.014756693,1,4,
219,2039,-209.756576,79.53392,0.007161006,1,3,
219,2041,-209.756518,79.533878,0.006,1,2,
219,2043,-209.75647,79.533842,0.007964923,1,1,
219,2046,-209.756408,79.533792,0.013171181,1,2,
219,2049,-209.75631,79.533704,4.215026501,0,1,
220,122,-209.797772,79.526118,0.044200452,0,4,
220,147,-209.79733,79.526116,0.0406,1,4,
220,168,-209.796924,79.526116,0.174002874,1,4,
220,219,-209.795184,79.526106,0.247403961,1,3,
220,318,-209.79271,79.526092,0.372206502,1,3,
220,639,-209.788988,79.52607,0.392606164,1,1,
220,947,-209.785062,79.526048,0.163001963,1,4,
220,1063,-209.783432,79.52604,0.231603109,1,3,
220,1177,-209.781116,79.526028,0.013,1,3,
220,1188,-209.780986,79.526028,0.029800671,1,3,
220,1227,-209.780688,79.526026,0.0256,1,1,
220,1244,-209.780432,79.526026,0.192002604,1,3,
220,1309,-209.778512,79.526016,0.185002703,1,1,
220,1371,-209.776662,79.526006,0.186402682,1,4,
220,1441,-209.774798,79.525996,0.186202685,1,3,
220,1519,-209.772936,79.525986,0.171201869,1,4,
220,1595,-209.771224,79.525978,0.020800962,1,2,
220,1610,-209.771016,79.525976,0.023400855,1,3,
220,1630,-209.770782,79.525974,0.168801896,1,4,
220,1695,-209.769094,79.525966,0.184802706,1,1,
220,1746,-209.767246,79.525956,0.185002703,1,3,
220,1806,-209.765396,79.525946,0.18560097,1,2,
220,1855,-209.76354,79.525952,0.204202449,1,4,
